ID,SHOWS,AVILIO_ID,NR,MEETING_ID,GROUP_ID,DOC_ID,CREATOR_ID,EXPIRE_DATE,APROVED,NOW_ACTIVE,LATER_ACTIVE,NEXT_ACTIVE,NOW_VOTING,QUESTION_HASH,STATUS_DESC
21577,"DĖL APIE 3,5 HA PLOTO TERITORIJOS PRIE KRIAUČIŪNŲ G. 9 DETALIOJO PLANO TVIRTINIMO",bfac7250ef4011e0bbc8b08d009cc193,32,9864255,2,0,50,"2011-10-04 11:35:04",2,,0,0,,5c6006c5420433a2a51ea7235296a4f6,
21578,"DĖL SKLYPŲ (KADASTRO NR. 0101/0167:435, KADASTRO NR. 0101/0167:1235) BUIVYDIŠKIŲ KAIME IR SKLYPO (KADASTRO NR. 0101/0167:154) PAŠILAIČIŲ KAIME DETALIOJO PLANO TVIRTINIMO",e17520d0ef4011e0bbc8b08d009cc193,33,9864255,2,0,50,"2011-10-04 11:35:04",1,,0,0,,c945a3fc0e82fbec7c9740ce7ac21e63,"Išbraukta iš darbotvarkės"
21579,"DĖL PRITARIMO SKLYPO (KADASTRO NR. 0101/0167:2473) UŽSTATYMO TIPO IR STATINIŲ STATYBOS ZONOS TIKSLINIMUI",1de82260ef4111e0bbc8b08d009cc193,34,9864255,2,0,50,"2011-10-04 11:35:04",2,,0,0,,5c6006c5420433a2a51ea7235296a4f6,
21580,"DĖL SKLYPO JUODASIS KELIAS 35A DETALIOJO PLANO TVIRTINIMO",38b789a0ef4111e0bbc8b08d009cc193,35,9864255,2,0,50,"2011-10-04 11:35:04",2,,0,0,,5c6006c5420433a2a51ea7235296a4f6,
21581,"DĖL SKLYPO GAMYKLOS G. 5 DETALIOJO PLANO TVIRTINIMO",53ea4690ef4111e0bbc8b08d009cc193,36,9864255,2,0,50,"2011-10-04 11:35:04",2,,0,0,,5c6006c5420433a2a51ea7235296a4f6,
21582,"DĖL SKLYPO TURNIŠKIŲ G. 34A DETALIOJO PLANO TVIRTINIMO",70103d20ef4111e0bbc8b08d009cc193,37,9864255,2,0,50,"2011-10-04 11:35:04",2,,0,0,,5c6006c5420433a2a51ea7235296a4f6,
21583,"DĖL SKLYPO L. ASANAVIČIŪTĖS G. 13A DETALIOJO PLANO TVIRTINIMO",891ee190ef4111e0bbc8b08d009cc193,38,9864255,2,0,50,"2011-10-04 11:35:04",2,,0,0,,,
21584,"DĖL MAŽMENINĖS PREKYBOS ALKOHOLINIAIS GĖRIMAIS LAIKO APRIBOJIMO UAB „LIRASTA“ PRIKLAUSANČIAME BARE SAVANORIŲ G. 44",af9ee120ef4211e0bbc8b08d009cc193,39,9864255,2,0,50,"2011-10-04 11:35:04",2,,0,0,,5c6006c5420433a2a51ea7235296a4f6,
21585,"DĖL MAŽMENINĖS PREKYBOS ALKOHOLINIAIS GĖRIMAIS LAIKO APRIBOJIMO UAB „802LIVE“ PRIKLAUSANČIOJE KAVINĖJE „PAS STUDENTUS“
 SAULĖTEKIO AL. 32",d2be4600ef4211e0bbc8b08d009cc193,40,9864255,2,0,50,"2011-10-04 11:35:04",2,,0,0,,5c6006c5420433a2a51ea7235296a4f6,
21586,"DĖL MAŽMENINĖS PREKYBOS ALKOHOLINIAIS GĖRIMAIS LAIKO APRIBOJIMO UAB „LIKORTAS“ PRIKLAUSANČIAME BARE ŽIRMŪNŲ G. 106",0c3aeaf0ef4311e0bbc8b08d009cc193,41,9864255,2,0,50,"2011-10-04 11:35:04",2,,0,0,,5c6006c5420433a2a51ea7235296a4f6,
21587,"DĖL IKIMOKYKLINIO AMŽIAUS MOKINIŲ UGDYMUI SKIRTŲ LĖŠŲ TVIRTINIMO",95880a80effd11e0bbd9b08d009cc193,42,9864255,2,0,50,"2011-10-04 11:35:04",2,,0,0,,5c6006c5420433a2a51ea7235296a4f6,
21588,"DĖL VILNIAUS ANTANO VIVULSKIO PAGRINDINĖS MOKYKLOS REORGANIZAVIMO",b7dc0910effd11e0bbd9b08d009cc193,43,9864255,2,0,50,"2011-10-04 11:35:04",2,,0,0,,,
21589,"DĖL PRITARIMO PROJEKTUI „JAUNIMO POLITIKOS EFEKTYVAUS ĮGYVENDINIMO STRATEGIJOS VILNIAUS MIESTE PARENGIMAS“",106a01c0ef5b11e0bbceb08d009cc193,44,9864255,2,0,50,"2011-10-04 11:35:04",2,,0,0,,5c6006c5420433a2a51ea7235296a4f6,
21590,"DĖL VIEŠOSIOS ĮSTAIGOS „SVEIKAS MIESTAS“ STEIGIMO",d11ce110effd11e0bbdab08d009cc193,45,9864255,2,0,50,"2011-10-04 11:35:04",2,,0,0,,326f82f0b2374a25e1ae837d61e92afb,
21591,"DĖL VŠĮ „SKALVIJA“ KINO CENTRO BILIETŲ IR REKLAMINIŲ PLOTŲ KAINŲ BEI RENGINIŲ ĮKAINIŲ NUSTATYMO",ed29aa50effd11e0bbdab08d009cc193,46,9864255,2,0,50,"2011-10-04 11:35:04",2,,0,0,,5c6006c5420433a2a51ea7235296a4f6,
21592,"DĖL UAB „NAUJININKŲ ŪKIS“ IR UAB „NAUJININKŲ VALDA“ ĮSTATŲ TVIRTINIMO",f35a1ba0f3d411e0bc22b08d009cc193,47,9864255,2,0,50,"2011-10-04 11:35:04",2,,0,0,,5c6006c5420433a2a51ea7235296a4f6,
21593,"DĖL AKADEMIKO ALGIRDO GAIŽUČIO APDOVANOJIMO ŽYGIMANTO AUGUSTO MEDALIU",2214d890f3d511e0bc22b08d009cc193,48,9864255,2,0,50,"2011-10-04 11:35:04",2,,0,0,,5c6006c5420433a2a51ea7235296a4f6,
21594,"DĖL TVARKYMO IR ŠVAROS TAISYKLIŲ TVIRTINIMO",4954c230f3d511e0bc22b08d009cc193,49,9864255,2,0,50,"2011-10-04 11:35:04",2,,0,0,,5c6006c5420433a2a51ea7235296a4f6,
23381,"Dėl Balsų skaičiavimo komisijos tvirtinimo",b953cb201b2211e1a650e7d9c457bb0b,1,10099419,2,0,50,"2011-11-14 10:17:16",2,,0,0,,5c6006c5420433a2a51ea7235296a4f6,
23382,"Dėl 2011-11-23 posėdžio darbotvarkės projekto tvirtinimo",ba1e20001b2211e1a650e7d9c457bb0b,2,10099419,2,0,50,"2011-11-14 10:17:16",2,,0,0,,5c6006c5420433a2a51ea7235296a4f6,
23383,"DĖL VILNIAUS MIESTO SAVIVALDYBĖS BENDRUOMENĖS VAIKO TEISIŲ APSAUGOS IR JO GEROVĖS PLĖTROS REIKALŲ KOMISIJOS IR JOS NUOSTATŲ PATVIRTINIMO",93b6eb30104211e1a1dc96eb5312be16,3,10099419,2,1748,50,"2011-11-14 10:17:16",2,,0,0,,5c6006c5420433a2a51ea7235296a4f6,
23384,"DĖL TARYBOS 2011-08-31 SPRENDIMO NR. 1-169 „DĖL VILNIAUS MIESTO JAUNIMO REIKALŲ TARYBOS SUDARYMO“ PAKEITIMO",7e941500104411e1a1dc96eb5312be16,4,10099419,2,1658,50,"2011-11-14 10:17:16",2,,0,0,,87af24ec975b588d8620acc6d0ced38b,
23385,"DĖL VILNIAUS MIESTO SAVIVALDYBĖS VIEŠŲJŲ SVEIKATOS PRIEŽIŪROS ĮSTAIGŲ STEBĖTOJŲ TARYBŲ TVIRTINIMO",5a5ec5b0112811e194dea92a4139ad8e,5,10099419,2,1604,50,"2011-11-14 10:17:16",2,,0,0,,5c6006c5420433a2a51ea7235296a4f6,
23386,"DĖL VILNIAUS MIESTO SAVIVALDYBĖS TARYBOS NARIŲ IR VISUOMENĖS ATSTOVŲ SKYRIMO Į SAVIVALDYBĖS TERITORIJOJE ESANČIŲ VIEŠŲJŲ SVEIKATOS PRIEŽIŪROS ĮSTAIGŲ STEBĖTOJŲ TARYBAS",7ff7dd20112811e194dea92a4139ad8e,6,10099419,2,1602,50,"2011-11-14 10:17:16",2,,0,0,,630304b1b27bc20225b4fd285bdaba24,
23387,"DĖL VILNIAUS MIESTO SAVIVALDYBĖS 2011–2014 METŲ VEIKLOS PLANO TVIRTINIMO",2f39d560104611e1a1dc96eb5312be16,7,10099419,2,2237,50,"2011-11-14 10:17:16",2,,0,0,,2974502d77dbd7e5c224916bd7aae180,
23388,"RENGĖJAI ATSIĖMĖ KLAUSIMĄ",0b5fd310104611e1a1dd96eb5312be16,8,10099419,2,0,50,"2011-11-14 10:17:16",1,,0,0,,c945a3fc0e82fbec7c9740ce7ac21e63,"Išbraukta iš darbotvarkės"
23389,"DĖL REORGANIZUOJAMŲ UAB „VILNIAUS AUTOBUSAI“ IR UAB ,,VILNIAUS TROLEIBUSAI“ 2011 METŲ NEKILNOJAMOJO TURTO IR VALSTYBINĖS ŽEMĖS NUOMOS MOKESČIŲ",2b56ced0104611e1a1dd96eb5312be16,9,10099419,2,1918,50,"2011-11-14 10:17:16",2,,0,0,,5c6006c5420433a2a51ea7235296a4f6,
23390,"DĖL IVANO KAŠKEVIČ PAVELDIMO TURTO MOKESČIO MOKĖJIMO",be615330104611e1a1de96eb5312be16,10,10099419,2,1983,50,"2011-11-14 10:17:16",2,,0,0,,5c6006c5420433a2a51ea7235296a4f6,
23391,"DĖL VŠĮ VILNIAUS MIESTO UNIVERSITETINĖS LIGONINĖS IR VŠĮ SAPIEGOS LIGONINĖS REORGANIZAVIMO",b68fb7e0104711e1a1de96eb5312be16,11,10099419,2,2194,50,"2011-11-14 10:17:16",,,0,0,,,
23392,"DĖL PRITARIMO VILNIAUS MIESTO SAVIVALDYBĖS VYKDOMŲ VISUOMENĖS SVEIKATOS PRIEŽIŪROS FUNKCIJŲ ĮGYVENDINIMO 2010 METŲ ATASKAITAI",345dac60112211e194dea92a4139ad8e,12,10099419,2,1666,50,"2011-11-14 10:17:16",2,,0,0,,5c6006c5420433a2a51ea7235296a4f6,
23393,"DĖL BENDRABUČIO DIDLAUKIO G. 80-124 NUOMOS SUTARTIES   SU IRENA JERŠOVA PRATĘSIMO",e72d65a0104711e1a1de96eb5312be16,13,10099419,2,0,50,"2011-11-14 10:17:16",2,,0,0,,5c6006c5420433a2a51ea7235296a4f6,
23394,"DĖL BIUDŽETINĖS ĮSTAIGOS VILNIAUS MIESTO SOCIALINĖS PARAMOS CENTRO NUOSTATŲ TVIRTINIMO",1fad9740104a11e1a1de96eb5312be16,14,10099419,2,0,50,"2011-11-14 10:17:16",2,,0,0,,5c6006c5420433a2a51ea7235296a4f6,
23395,"DĖL PRITARIMO  PROJEKTO „NAUJŲ TRANSPORTO RŪŠIŲ DIEGIMO VILNIAUS MIESTE SPECIALIOJO PLANO RENGIMAS“ KONCEPTUALIAJAI DALIAI",62e12760104b11e1a1de96eb5312be16,15,10099419,2,2102,50,"2011-11-14 10:17:16",2,,0,0,,5c6006c5420433a2a51ea7235296a4f6,
23396,"DĖL LĖŠŲ SKYRIMO
PROJEKTUI NR. VP3-3.2-AM-01-V-02-010 „VILNIAUS REGIONO KOMUNALINIŲ ATLIEKŲ TVARKYMO SISTEMOS PLĖTRA“",bd8a85b0110b11e194d8a92a4139ad8e,16,10099419,2,1677,50,"2011-11-14 10:17:16",,,0,0,,,
23397,"DĖL GATVIŲ (METELIŲ IR KITŲ) PAVADINIMŲ SUTEIKIMO IR JŲ RIBŲ",be954230104b11e1a1de96eb5312be16,17,10099419,2,1695,50,"2011-11-14 10:17:16",2,,0,0,,5c6006c5420433a2a51ea7235296a4f6,
23398,"DĖL TARYBOS 2009-05-21 SPRENDIMO NR. 1-1046 „DĖL SKLYPO RINKTINĖS G. 2 DETALIOJO PLANO TVIRTINIMO“ PAKEITIMO",c3546b60106011e1a1e496eb5312be16,18,10099419,2,1640,50,"2011-11-14 10:17:16",2,,0,0,,5c6006c5420433a2a51ea7235296a4f6,
23399,"DĖL PASLAUGŲ PIRKIMO IŠ SAVIVALDYBĖS ĮMONĖS „VILNIAUS PLANAS“",e88932d0104c11e1a1de96eb5312be16,19,10099419,2,2109,50,"2011-11-14 10:17:16",2,,0,0,,df6c68486688167d0807d1400e2e773e,
23400,"DĖL SKLYPO L. ASANAVIČIŪTĖS G. 13A DETALIOJO PLANO TVIRTINIMO",0bfd6e70104d11e1a1de96eb5312be16,20,10099419,2,0,50,"2011-11-14 10:17:16",2,,0,0,,5c6006c5420433a2a51ea7235296a4f6,
23401,"DĖL SKLYPO KONSTITUCIJOS PR. 16 DETALIOJO PLANO TVIRTINIMO",5b0fd090110411e194d6a92a4139ad8e,21,10099419,2,0,50,"2011-11-14 10:17:16",,,0,0,,,
23402,"DĖL SKLYPO (KADASTRO NR. 0101/0171:160) TARANDĖJE DETALIOJO PLANO TVIRTINIMO",2c895730104d11e1a1de96eb5312be16,22,10099419,2,2225,50,"2011-11-14 10:17:16",2,,0,0,,5c6006c5420433a2a51ea7235296a4f6,
23403,"DĖL PILAITĖS TERITORIJOS ŠIAURINĖS DALIES DETALIUOJU PLANU SKLYPUOSE NUSTATYTO UŽSTATYMO TIPO PAPILDYMO",0bd51d90105b11e1a1e296eb5312be16,23,10099419,2,0,50,"2011-11-14 10:17:16",2,,0,0,,5c6006c5420433a2a51ea7235296a4f6,
23404,"DĖL TERITORIJOS (SKLYPŲ KADASTRO NR. 0101/0030:19 IR 0101/0030:20) VIRŠULIŠKIŲ SKG. DETALIOJO PLANO TVIRTINIMO",4a26ca30105b11e1a1e296eb5312be16,24,10099419,2,2016,50,"2011-11-14 10:17:16",2,,0,0,,5c6006c5420433a2a51ea7235296a4f6,
23405,"DĖL TERITORIJOS PRIE ŽIRNIŲ GATVĖS DETALIOJO PLANO TVIRTINIMO",0777ac40111e11e194dca92a4139ad8e,25,10099419,2,1659,50,"2011-11-14 10:17:16",2,,0,0,,5c6006c5420433a2a51ea7235296a4f6,
23406,"DĖL TARYBOS 2010-07-14 SPRENDIMO NR. 1-1648 „DĖL PRITARIMO NE KONKURSO BŪDU IŠDUOTI UAB „CLEAR CHANNEL LIETUVA“, UAB „BALTIJOS VAIZDINĖ REKLAMA“, UAB „JCDECAUX LIETUVA“ LEIDIMUS ĮRENGTI IR EKSPLOATUOTI IŠORINĘ REKLAMĄ“ PAKEITIMO",d15baca0105b11e1a1e296eb5312be16,26,10099419,2,0,50,"2011-11-14 10:17:16",2,,0,0,,5c6006c5420433a2a51ea7235296a4f6,
23407,"DĖL PREKYBOS TURGAVIETĖSE TAISYKLIŲ TVIRTINIMO",e7730a10105b11e1a1e296eb5312be16,27,10099419,2,0,50,"2011-11-14 10:17:16",2,,0,0,,5c6006c5420433a2a51ea7235296a4f6,
23408,"DĖL VIEŠOSIOS ĮSTAIGOS VILNIAUS KINO BIURO STEIGIMO",022db0d0105c11e1a1e296eb5312be16,28,10099419,2,2205,50,"2011-11-14 10:17:16",2,,0,0,,af982ca8accadd6033922d426ffd9f91,
23409,"DĖL UAB „VILNIAUS VYSTYMO KOMPANIJA“ TEIKIAMŲ PASLAUGŲ IR ATLIEKAMŲ DARBŲ PIRKIMO",1ee31620105c11e1a1e296eb5312be16,29,10099419,2,2208,50,"2011-11-14 10:17:16",2,,0,0,,5c6006c5420433a2a51ea7235296a4f6,
23410,"DĖL UAB „GRINDA“ ATLIEKAMŲ DARBŲ  IR TEIKIAMŲ  PASLAUGŲ PIRKIMO",3ad02260105c11e1a1e296eb5312be16,30,10099419,2,2238,50,"2011-11-14 10:17:16",2,,0,0,,5c6006c5420433a2a51ea7235296a4f6,
23411,"RENGĖJAI ATSIĖMĖ KLAUSIMĄ",8b5b08e0105111e1a1e096eb5312be16,31,10099419,2,0,50,"2011-11-14 10:17:16",1,,0,0,,c945a3fc0e82fbec7c9740ce7ac21e63,"Išbraukta iš darbotvarkės"
23412,"DĖL TARYBOS 2003-10-01 SPRENDIMO NR. 01A-41-85 „DĖL NAKVYNĖS IR PUSRYČIŲ BEI TURISTINĖS STOVYKLOS PASLAUGŲ TEIKIMO PAŽYMĖJIMO IŠDAVIMO TVARKOS VILNIAUS MIESTE TVIRTINIMO“ PRIPAŽINIMO NETEKUSIU GALIOS",86fe1660105c11e1a1e296eb5312be16,32,10099419,2,1700,50,"2011-11-14 10:17:16",2,,0,0,,5c6006c5420433a2a51ea7235296a4f6,
23413,"DĖL NEGYVENAMŲJŲ PATALPŲ ŠILO G. 13 NUOMOS SUTARTIES TERMINO PRATĘSIMO IR KAINOS SUMAŽINIMO VŠĮ VILNIAUS PRANCŪZŲ VIDURINĖ MOKYKLA",738339f0105511e1a1e096eb5312be16,33,10099419,2,1661,50,"2011-11-14 10:17:16",2,,0,0,,5c6006c5420433a2a51ea7235296a4f6,
23414,"DĖL FIKSUOTO DYDŽIO PAJAMŲ MOKESČIO UŽ PAJAMAS, GAUTAS 
IŠ VEIKLŲ, KURIOMIS GALI BŪTI VERČIAMASI TURINT
VERSLO LIUDIJIMĄ, NUSTATYMO",4def0ae0105d11e1a1e296eb5312be16,34,10099419,2,1733,50,"2011-11-14 10:17:16",2,,0,0,,,
23415,"DĖL DELSPINIGIŲ SUMAŽINIMO UAB „KINEMA POST PRO“",e6d8af80110311e194d6a92a4139ad8e,35,10099419,2,1664,50,"2011-11-14 10:17:16",2,,0,0,,5c6006c5420433a2a51ea7235296a4f6,
23416,"DĖL TVARKYMO IR ŠVAROS TAISYKLIŲ TVIRTINIMO",aebd4cb0105d11e1a1e296eb5312be16,36,10099419,2,0,50,"2011-11-14 10:17:16",2,,0,0,,5c6006c5420433a2a51ea7235296a4f6,
23417,"DĖL MAŽMENINĖS PREKYBOS ALKOHOLINIAIS GĖRIMAIS LAIKO APRIBOJIMO UAB „BAHAR LT“ PRIKLAUSANČIOJE KAVINĖJE KALVARIJŲ G. 101B",d11bab80105d11e1a1e296eb5312be16,37,10099419,2,0,50,"2011-11-14 10:17:16",2,,0,0,,5c6006c5420433a2a51ea7235296a4f6,
23418,"DĖL STATINIŲ TINKAMOS PRIEŽIŪROS TAISYKLIŲ TVIRTINIMO",ee39bdb0105d11e1a1e296eb5312be16,38,10099419,2,2179,50,"2011-11-14 10:17:16",2,,0,0,,5c6006c5420433a2a51ea7235296a4f6,
23419,"DĖL PRITARIMO PROJEKTUI „VILNIAUS MIESTO SAVIVALDYBĖS ŪKIO VALDYMO IR KITŲ PASLAUGŲ OPTIMIZAVIMO GALIMYBIŲ STUDIJA“",08e1c6d0105e11e1a1e296eb5312be16,39,10099419,2,2201,50,"2011-11-14 10:17:16",2,,0,0,,5c6006c5420433a2a51ea7235296a4f6,
23420,"DĖL TARYBOS 2011-06-13 SPRENDIMO NR. 1-89 „DĖL SUTIKIMO PERIMTI VALSTYBĖS TURTĄ SAVIVALDYBĖS NUOSAVYBĖN“ PAKEITIMO",273eb2a0110311e194d6a92a4139ad8e,40,10099419,2,1631,50,"2011-11-14 10:17:16",2,,0,0,,5c6006c5420433a2a51ea7235296a4f6,
23421,"DĖL TARYBOS 2011-08-31 SPRENDIMO Nr. 1-200 „DĖL SOCIALINIO BŪSTO STATYBOS“ PAPILDYMO",536bbec0144311e1a5aee7d9c457bb0b,41,10099419,2,1680,50,"2011-11-14 10:17:16",2,,0,0,,5c6006c5420433a2a51ea7235296a4f6,
23422,"DĖL SOCIALINIO BŪSTO KARALIAUČIAUS G. 13A-43 IŠNUOMOJIMO OLGAI GRIŠKALAUSKAITEI",ca0cdaf0144311e1a5aee7d9c457bb0b,42,10099419,2,0,50,"2011-11-14 10:17:16",2,,0,0,,5c6006c5420433a2a51ea7235296a4f6,
23423,"DĖL SOCIALINIO BŪSTO IŠNUOMOJIMO ŠEIMOMS SU VAIKAIS, 
GYVENANČIOMS VILNIAUS M. NAKVYNĖS NAMUOSE",f529d7b0144311e1a5aee7d9c457bb0b,43,10099419,2,0,50,"2011-11-14 10:17:16",2,,0,0,,5c6006c5420433a2a51ea7235296a4f6,
23424,"DĖL PRIVAČIOS NUOSAVYBĖS – KULTŪROS PAVELDO STATINIŲ IŠORĖS IR JŲ APLINKOS TVARKYBOS DARBŲ IŠLAIDŲ KOMPENSAVIMO TAISYKLIŲ TVIRTINIMO",8e285dc0144311e1a5aee7d9c457bb0b,44,10099419,2,0,50,"2011-11-14 10:17:16",2,,0,0,,5c6006c5420433a2a51ea7235296a4f6,
23425,"DĖL ĮSIPAREIGOJIMO GRĄŽINTI PROJEKTO „TRANSEUROPINIO TINKLO    JUNGTIS – VILNIAUS MIESTO VAKARINIO APLINKKELIO II ETAPAS“ LĖŠŲ PADENGIMO",1f270c90144411e1a5aee7d9c457bb0b,45,10099419,2,1549,50,"2011-11-14 10:17:16",2,,0,0,,5c6006c5420433a2a51ea7235296a4f6,
23426,"DĖL ASMENŲ GYVENAMOSIOS VIETOS DEKLARAVIMO VILNIAUS MIESTO SAVIVALDYBEI NUOSAVYBĖS TEISĖ PRIKLAUSANČIOJE GYVENAMOJOJE PATALPOJE ADRESU TRAKŲ G. 4-5, VILNIUS, TVARKOS APRAŠO TVIRTINIMO",9ddec27014ea11e1a5c1e7d9c457bb0b,46,10099419,2,1517,50,"2011-11-14 10:17:16",2,,0,0,,5c6006c5420433a2a51ea7235296a4f6,
23517,"Dėl Balsų skaičiavimo komisijos tvirtinimo",b6e70fa00ab511e18d08935694c9f359,1,9988265,2,0,50,"2011-10-24 15:44:18",2,,0,0,,5c6006c5420433a2a51ea7235296a4f6,
23518,"Dėl 2011-11-02 posėdžio darbotvarkės projekto tvirtinimo",b700b2200ab511e18d08935694c9f359,2,9988265,2,0,50,"2011-10-24 15:44:18",2,,0,0,,5c6006c5420433a2a51ea7235296a4f6,
23519,"DĖL TARYBOS 2011-05-04 SPRENDIMO NR. 1-7 „DĖL VILNIAUS MIESTO SAVIVALDYBĖS TARYBOS KOMITETŲ IR JŲ SUDĖTIES TVIRTINIMO“ PAKEITIMO",475c8cb0fe3e11e08c1e935694c9f359,3,9988265,2,2301,50,"2011-10-24 15:44:18",2,,0,0,,5c6006c5420433a2a51ea7235296a4f6,
23520,"DĖL VILNIAUS MIESTO SAVIVALDYBĖJE TEIKIAMŲ (PRIIMAMŲ) TEISĖS AKTŲ PROJEKTŲ RENGIMO IR DERINIMO TAISYKLIŲ TVIRTINIMO",b0b3fc30fe4c11e08c20935694c9f359,4,9988265,2,0,50,"2011-10-24 15:44:18",2,,0,0,,5c6006c5420433a2a51ea7235296a4f6,
23521,"DĖL VILNIAUS MIESTO SAVIVALDYBĖS TARYBOS VISUOMENINIŲ KOMISIJŲ SUDARYMO",db627fb0fe4c11e08c20935694c9f359,5,9988265,2,0,50,"2011-10-24 15:44:18",2,,0,0,,5c6006c5420433a2a51ea7235296a4f6,
23522,"DĖL TARYBOS 2011-02-18 SPRENDIMO NR. 1-1994 „DĖL VILNIAUS MIESTO      SAVIVALDYBĖS 2011 METŲ BIUDŽETO TVIRTINIMO“ PAKEITIMO",12a699c0fe4d11e08c20935694c9f359,6,9988265,2,0,50,"2011-10-24 15:44:18",2,,0,0,,7f673d267a665e665c6a3a48f465bc9b,
23523,"DĖL VILNIAUS MIESTO SAVIVALDYBĖS 2011–2014 METŲ VEIKLOS PLANO TVIRTINIMO",3eb39bd0fe4d11e08c20935694c9f359,7,9988265,2,2237,50,"2011-10-24 15:44:18",2,,0,0,,5c6006c5420433a2a51ea7235296a4f6,
23524,"DĖL ONOS ČEPANONIENĖS 2009–2010 METŲ NEKILNOJAMOJO TURTO MOKESČIO MOKĖJIMO",f71f1460fec011e08c24935694c9f359,8,9988265,2,0,50,"2011-10-24 15:44:18",2,,0,0,,5c6006c5420433a2a51ea7235296a4f6,
23525,"DĖL UAB „PRANCIŠKONŲ RŪMAI“ 2011 METŲ NEKILNOJAMOJO TURTO MOKESČIO MOKĖJIMO",15c26700fec111e08c24935694c9f359,9,9988265,2,0,50,"2011-10-24 15:44:18",2,,0,0,,5c6006c5420433a2a51ea7235296a4f6,
23526,"DĖL RITOS MARIJOS BABRAUSKAITĖS 2009–2010 METŲ NEKILNOJAMOJO TURTO MOKESČIO",338b8640fec111e08c24935694c9f359,10,9988265,2,0,50,"2011-10-24 15:44:18",2,,0,0,,5c6006c5420433a2a51ea7235296a4f6,
23527,"DĖL VILNIAUS ANTANO VIVULSKIO PAGRINDINĖS MOKYKLOS REORGANIZAVIMO",88215df0fec711e08c25935694c9f359,11,9988265,2,0,50,"2011-10-24 15:44:18",,,0,0,,,
23528,"DĖL SUTIKIMO PERIMTI VALSTYBEI NUOSAVYBĖS TEISE PRIKLAUSANTĮ TURTĄ",bd7fb120ff0011e08c2f935694c9f359,12,9988265,2,2210,50,"2011-10-24 15:44:18",2,,0,0,,5c6006c5420433a2a51ea7235296a4f6,
23529,"DĖL NAMO K. KALINAUSKO G. 12 PERĖMIMO",a697e2f0fec111e08c24935694c9f359,13,9988265,2,0,50,"2011-10-24 15:44:18",2,,0,0,,5c6006c5420433a2a51ea7235296a4f6,
23530,"DĖL VŠĮ VILNIAUS MIESTO UNIVERSITETINĖS LIGONINĖS IR VŠĮ SAPIEGOS LIGONINĖS REORGANIZAVIMO",9e997200ff1411e08c32935694c9f359,14,9988265,2,2194,50,"2011-10-24 15:44:18",2,,0,0,,4d7daf809d25bd9c651fe0d24380019c,
23531,"DĖL SOCIALINIO BŪSTO  GIEDRAIČIŲ G. 9-3 
IŠNUOMOJIMO  ULJANAI  ALEKSANDRAVIČIENEI",c5d13400fec111e08c24935694c9f359,15,9988265,2,0,50,"2011-10-24 15:44:18",2,,0,0,,5c6006c5420433a2a51ea7235296a4f6,
23532,"DĖL SOCIALINIO BŪSTO PARKO G. 18-62 IŠNUOMOJIMO  SIGITAI KVIATKOVSKAJAI",e69320e0fec111e08c24935694c9f359,16,9988265,2,0,50,"2011-10-24 15:44:18",2,,0,0,,5c6006c5420433a2a51ea7235296a4f6,
23533,"DĖL SOCIALINIO BŪSTO SU BENDRO NAUDOJIMOSI PATALPOMIS ERFURTO G. 40-10 IŠNUOMOJIMO VIAČESLAVUI ČIGILEIČIKUI",c84b5bc0fec111e08c25935694c9f359,17,9988265,2,0,50,"2011-10-24 15:44:18",2,,0,0,,5c6006c5420433a2a51ea7235296a4f6,
23534,"DĖL UAB ,,BALTERMA IR KO“ 2011–2013 METŲ INVESTICIJŲ PLANO DERINIMO",eb1cc7b0fec111e08c25935694c9f359,18,9988265,2,2284,50,"2011-10-24 15:44:18",2,,0,0,,5c6006c5420433a2a51ea7235296a4f6,
23535,"DĖL TARYBOS 2009-07-15 SPRENDIMO NR. 1-1131 „DĖL TARYBOS 2006-09-20 SPRENDIMO NR. 1-1320 „DĖL KOMUNALINIŲ ATLIEKŲ TVARKYMO TARIFŲ IR ĮKAINIŲ PATVIRTINIMO“ IR TARYBOS 2006-05-24 SPRENDIMO NR. 1-1185 „DĖL VILNIAUS MIESTO ATLIEKŲ TVARKYMO TAISYKLIŲ PATVIRTINIMO“ PAKEITIMO“ PATIKSLINIMO IR DĖL ĮGALIOJIMO ATSTOVAUTI VILNIAUS MIESTO SAVIVALDYBEI UAB „VAATC“ NEEILINIAME VISUOTINIAME AKCININKŲ SUSIRINKIME",f0a232a0fecc11e08c27935694c9f359,19,9988265,2,2215,50,"2011-10-24 15:44:18",2,,0,0,,5c6006c5420433a2a51ea7235296a4f6,
23536,"DĖL TARYBOS 2010-09-29 SPRENDIMO NR. 1-1756 „DĖL SAVIVALDYBĖS PARAMOS DAUGIABUČIAMS NAMAMS MODERNIZUOTI“ PAKEITIMO",93e58500ff1a11e08c33935694c9f359,20,9988265,2,0,50,"2011-10-24 15:44:18",1,,0,0,,c945a3fc0e82fbec7c9740ce7ac21e63,"Išbraukta iš darbotvarkės"
